N	Axis1	Axis2	Axis3	Axis4	Axis5	color	text
859	0.021118449	-0.02763029	-0.05558569	0.12771075	-0.027425762	"#ed65ac"	hook
878	0.048795612	-0.063596557	-0.088550036	-0.021830673	0.022083006	"#ed65ac"	hook
883	0.024664888	-0.023319284	-0.056646511	0.130321872	-0.025553774	"#ed65ac"	hook
884	0.020515841	-0.027458511	-0.053279578	0.126253277	-0.028665757	"#ed65ac"	hook
886	0.090207281	-0.072765747	-0.087052968	-0.016502642	0.032519793	"#ed65ac"	hook
885	0.080842635	-0.069931212	-0.080718126	-0.016944555	0.025649729	"#ed65ac"	hook
861	0.085651052	-0.070383179	-0.082501904	-0.020710526	0.029286984	"#ed65ac"	hook
875	0.07331941	-0.074563506	-0.081723733	0.00689299	0.021796344	"#ed65ac"	hook
893	0.08155399	-0.065762248	-0.077867001	-0.014224666	0.024173476	"#ed65ac"	hook
851	0.067787922	-0.073447629	-0.078604785	-0.009064945	0.019217795	"#ed65ac"	hook
862	0.080904301	-0.072205172	-0.081706676	-0.014871917	0.026449105	"#ed65ac"	hook
848	0.016674651	-0.029452789	-0.056270148	0.130301368	-0.026609302	"#ed65ac"	hook
874	0.08007429	-0.071120496	-0.081868066	-0.016713155	0.024252181	"#ed65ac"	hook
887	0.073028191	-0.066709886	-0.077519625	-0.000755358	0.018857462	"#ed65ac"	hook
892	0.046275792	-0.056897848	-0.086253424	-0.021151336	0.019712344	"#ed65ac"	hook
880	0.047088476	-0.06203149	-0.090819003	-0.01899673	0.020427862	"#ed65ac"	hook
891	0.05571964	-0.05741078	-0.093831151	-0.017577004	0.020573426	"#ed65ac"	hook
879	0.044863009	-0.050654125	-0.087002357	-0.022104116	0.019048184	"#ed65ac"	hook
881	0.086774262	-0.069131938	-0.08051968	-0.015871559	0.028394098	"#ed65ac"	hook
856	0.047546657	-0.061101412	-0.089605804	-0.021793751	0.018584469	"#ed65ac"	hook
849	0.081785042	-0.068862996	-0.078958841	-0.021767072	0.025525822	"#ed65ac"	hook
850	0.085900479	-0.070384931	-0.080323001	-0.018870993	0.026496777	"#ed65ac"	hook
869	0.082381637	-0.071978639	-0.081673865	-0.017790144	0.025794869	"#ed65ac"	hook
857	0.0834608	-0.069193331	-0.081525389	-0.0206464	0.026433975	"#ed65ac"	hook
873	0.081612031	-0.071390961	-0.080763041	-0.016169089	0.025713687	"#ed65ac"	hook
855	0.045229802	-0.063384132	-0.086274783	-0.020844409	0.022320078	"#ed65ac"	hook
867	0.044687034	-0.0617653	-0.087583141	-0.023297333	0.019900916	"#ed65ac"	hook
863	0.070951812	-0.069170776	-0.077577372	0.002007155	0.019321072	"#ed65ac"	hook
868	0.042056322	-0.055050475	-0.087580979	-0.022039019	0.016035719	"#ed65ac"	hook
1549	0.035666995	-0.079407367	-0.073351984	-0.033615156	0.029910804	"#4daf4a"	candolleanum
1589	0.026175172	-0.09158087	-0.070011372	-0.027097808	0.035148399	"#4daf4a"	candolleanum
1597	0.084930658	-0.071863908	-0.093091441	-0.029323219	0.038219698	"#4daf4a"	candolleanum
1516	0.050595115	-0.077777106	-0.08096306	-0.03556267	0.026305536	"#4daf4a"	candolleanum
1567	0.029812349	-0.093562565	-0.076354427	-0.023922565	0.036948794	"#4daf4a"	candolleanum
1480	0.029749863	-0.093575647	-0.070174897	-0.03097497	0.050873559	"#4daf4a"	candolleanum
1479	0.092202325	-0.068358265	-0.098592623	-0.026129538	0.034070774	"#4daf4a"	candolleanum
1587	0.060987596	-0.041917722	-0.083826838	-0.033987592	0.026226885	"#4daf4a"	candolleanum
1491	0.015595409	-0.090530852	-0.061832545	-0.030517709	0.048154451	"#4daf4a"	candolleanum
1577	0.03357044	-0.085187938	-0.073892959	-0.017011473	0.037105685	"#4daf4a"	candolleanum
1547	0.01452415	0.001585401	0.001704624	0.147617908	-0.032911688	"#4daf4a"	candolleanum
1503	0.042754968	-0.073459594	-0.075145581	-0.036250233	0.029360882	"#4daf4a"	candolleanum
1606	0.085544177	-0.069566579	-0.093672848	-0.027305423	0.0385149	"#4daf4a"	candolleanum
1579	0.040486758	-0.093019851	-0.076056774	-0.031248299	0.036484707	"#4daf4a"	candolleanum
1468	0.028358251	-0.096508123	-0.071085753	-0.031178148	0.052103874	"#4daf4a"	candolleanum
1527	0.031745311	-0.082013471	-0.071047284	-0.037316289	0.033296935	"#4daf4a"	candolleanum
1557	0.017732323	-0.006211887	-0.008505167	0.165599826	-0.037154297	"#4daf4a"	candolleanum
1492	0.077576865	-0.087193907	-0.099251819	-0.034708065	0.034316864	"#4daf4a"	candolleanum
1515	0.04165983	-0.069868908	-0.080643596	-0.029555818	0.031848615	"#4daf4a"	candolleanum
1569	0.009085064	-0.005114379	0.011153134	0.163090416	-0.037698803	"#4daf4a"	candolleanum
1538	0.066144454	0.137651627	-0.035355204	0.016298598	-0.083565971	"#4daf4a"	candolleanum
1559	0.025662727	-0.015677217	0.009412638	0.135789251	-0.02317038	"#4daf4a"	candolleanum
1456	0.027847732	-0.089947758	-0.068689761	-0.028588567	0.048808842	"#4daf4a"	candolleanum
1504	0.043751824	-0.07735067	-0.081236242	-0.033176743	0.030601148	"#4daf4a"	candolleanum
1615	-0.028616195	-0.0524695	-0.040713724	-5.18E-05	0.021316016	"#4daf4a"	candolleanum
1352	0.054813961	0.517130188	-0.093371813	0.063557563	0.39972991	"#4daf4a"	candolleanum
1346	0.052543837	0.522240045	-0.090622181	0.06660313	0.397020303	"#4daf4a"	candolleanum
1342	0.015601976	-0.090665497	-0.059951302	-0.025518069	0.044765397	"#4daf4a"	candolleanum
1343	-0.010701607	0.005362413	-0.045339925	0.273399817	-0.077446724	"#4daf4a"	candolleanum
1357	0.055415836	0.528125955	-0.093490054	0.065307027	0.411644346	"#4daf4a"	candolleanum
1358	0.055337542	0.530703483	-0.093328145	0.065732428	0.412152437	"#4daf4a"	candolleanum
1359	0.055744384	0.528468715	-0.093911452	0.066106532	0.410574399	"#4daf4a"	candolleanum
1419	0.089084535	-0.070761859	-0.097834404	-0.026184309	0.034334371	"#4daf4a"	candolleanum
1344	-0.017815832	0.007077424	-0.041230167	0.273825242	-0.077384733	"#4daf4a"	candolleanum
1355	-0.018763678	0.011532922	-0.045748149	0.281643124	-0.082335358	"#4daf4a"	candolleanum
1351	-0.015814485	0.006060175	-0.041971666	0.27188099	-0.078250706	"#4daf4a"	candolleanum
1431	0.068788006	-0.092156259	-0.102071666	-0.034664231	0.036565247	"#4daf4a"	candolleanum
1371	0.054916355	0.527696087	-0.093639937	0.064526482	0.411407963	"#4daf4a"	candolleanum
1395	0.053244284	0.526104767	-0.093796362	0.064169163	0.406938669	"#4daf4a"	candolleanum
1354	0.019535991	-0.089225169	-0.06589938	-0.021703236	0.043685871	"#4daf4a"	candolleanum
1407	0.055822015	0.51866048	-0.092644013	0.063708882	0.398972012	"#4daf4a"	candolleanum
1349	0.058834434	0.532388429	-0.09465873	0.066433906	0.410992415	"#4daf4a"	candolleanum
1347	0.055962385	0.528631211	-0.092856202	0.065044234	0.411303871	"#4daf4a"	candolleanum
1383	0.054414422	0.527565074	-0.09412384	0.064421294	0.408899139	"#4daf4a"	candolleanum
1356	-0.016042757	0.00676595	-0.044211374	0.276067959	-0.081261533	"#4daf4a"	candolleanum
1345	-0.011546446	0.009713992	-0.046853499	0.266511616	-0.074391236	"#4daf4a"	candolleanum
1353	0.039262501	-0.093392367	-0.078537419	-0.029428925	0.058341121	"#4daf4a"	candolleanum
1350	0.055405866	0.52189227	-0.091930584	0.066135647	0.402769104	"#4daf4a"	candolleanum
1348	0.063337235	0.544051708	-0.097905042	0.067192926	0.420706052	"#4daf4a"	candolleanum
1442	0.076021397	-0.084937351	-0.096791562	-0.032811389	0.034701955	"#4daf4a"	candolleanum
1490	0.076857442	-0.093776159	-0.102204857	-0.038149623	0.038515719	"#4daf4a"	candolleanum
1537	0.051251126	-0.080109728	-0.086753349	-0.036373557	0.030218181	"#4daf4a"	candolleanum
1455	0.071180427	-0.08556515	-0.101904349	-0.033584656	0.033588115	"#4daf4a"	candolleanum
1475	0.031721265	-0.041554597	-0.077443533	0.112738698	-0.024117752	"#4daf4a"	candolleanum
1464	0.031383209	-0.038658164	-0.078367425	0.125517463	-0.026039397	"#4daf4a"	candolleanum
1535	0.019339555	-0.021897432	0.023928929	0.155848782	-0.028911766	"#4daf4a"	candolleanum
1466	0.091889569	-0.072160181	-0.102000172	-0.027835057	0.035984735	"#4daf4a"	candolleanum
1476	0.029367158	-0.042747106	-0.076478528	0.122881908	-0.028118627	"#4daf4a"	candolleanum
1502	0.059737415	0.130074281	-0.035067877	0.014570754	-0.08239217	"#4daf4a"	candolleanum
1534	4.98E-05	-0.014323734	0.003039215	0.15949219	-0.034702646	"#4daf4a"	candolleanum
1499	0.054334528	-0.072134537	-0.076594341	0.000103517	0.02858516	"#4daf4a"	candolleanum
1523	0.015673003	-0.012465347	0.001000157	0.183987178	-0.037553448	"#4daf4a"	candolleanum
1500	0.073187523	-0.0914718	-0.101824797	-0.037280541	0.038832279	"#4daf4a"	candolleanum
1546	0.02752253	-0.037904401	-0.039000418	0.017910561	0.004792093	"#4daf4a"	candolleanum
1512	-0.003300548	-0.021164935	-0.00338276	0.161071635	-0.032746941	"#4daf4a"	candolleanum
1545	0.023492431	-0.012138587	-0.011178742	0.146752927	-0.031823917	"#4daf4a"	candolleanum
1467	0.077942476	-0.084805616	-0.100349684	-0.031468084	0.034451259	"#4daf4a"	candolleanum
1487	0.030246216	-0.042968099	-0.079198386	0.145451794	-0.030347404	"#4daf4a"	candolleanum
1526	0.066801243	0.138453587	-0.037812272	0.017391403	-0.081623793	"#4daf4a"	candolleanum
1478	0.076125764	-0.08244723	-0.094962641	-0.03136293	0.032253019	"#4daf4a"	candolleanum
1514	0.063888917	0.134672139	-0.034546616	0.017745708	-0.083309567	"#4daf4a"	candolleanum
1511	0.009309625	-0.004016302	-0.005250999	0.168497933	-0.032060637	"#4daf4a"	candolleanum
1524	0.039309042	-0.071015026	-0.071020839	-0.033499941	0.035934591	"#4daf4a"	candolleanum
1454	0.092332215	-0.068779762	-0.097559026	-0.028983862	0.034098268	"#4daf4a"	candolleanum
1488	0.029428106	-0.043300859	-0.074778115	0.109642248	-0.02080884	"#4daf4a"	candolleanum
1483	0.021916231	-0.026848892	-0.060413433	0.153022116	-0.036337563	"#4daf4a"	candolleanum
1528	0.06935755	-0.044631291	-0.089239816	-0.031814411	0.025585494	"#4daf4a"	candolleanum
1517	0.057247339	-0.051158509	-0.083514576	-0.035320468	0.026811358	"#4daf4a"	candolleanum
1529	0.05288274	-0.051221475	-0.08290589	-0.034669898	0.030392773	"#4daf4a"	candolleanum
1482	0.059268828	0.13021873	-0.034072079	0.016260877	-0.083026505	"#4daf4a"	candolleanum
1507	0.035586108	-0.088573799	-0.073996595	-0.025155966	0.035118254	"#4daf4a"	candolleanum
1471	0.065760441	0.134592904	-0.035778631	0.017087759	-0.082605674	"#4daf4a"	candolleanum
1530	0.067368122	0.134964955	-0.037713909	0.01775013	-0.082115604	"#4daf4a"	candolleanum
1539	0.03783458	-0.070391254	-0.073564227	-0.036694893	0.033065012	"#4daf4a"	candolleanum
1518	0.062678734	0.132412104	-0.036651236	0.016921071	-0.081632385	"#4daf4a"	candolleanum
1470	0.063563747	0.131190137	-0.03377062	0.01776041	-0.080876286	"#4daf4a"	candolleanum
1519	0.052277619	-0.09291681	-0.087785349	-0.032983843	0.037815024	"#4daf4a"	candolleanum
1458	0.06385951	0.132434654	-0.034686079	0.016648555	-0.08185724	"#4daf4a"	candolleanum
1459	0.064407227	0.130919906	-0.037662381	0.01808084	-0.082279856	"#4daf4a"	candolleanum
1540	0.054855824	-0.036398221	-0.083501257	-0.033841613	0.024205786	"#4daf4a"	candolleanum
1494	0.030784059	-0.036254499	-0.068403705	0.137244065	-0.032757883	"#4daf4a"	candolleanum
1541	0.056825998	-0.046517327	-0.077351574	-0.033776242	0.027046868	"#4daf4a"	candolleanum
1495	0.036703481	-0.044711123	-0.073093196	0.112292336	-0.018467494	"#4daf4a"	candolleanum
1506	0.064931232	0.135358708	-0.035076627	0.017099962	-0.082765969	"#4daf4a"	candolleanum
1592	0.001119103	-0.008467377	-0.009144554	0.154658726	-0.029439365	"#4daf4a"	candolleanum
1580	0.024261499	-0.003026656	0.034235052	0.166273775	-0.039205473	"#4daf4a"	candolleanum
1608	0.058966217	-0.046679654	-0.080612843	-0.031524037	0.029229041	"#4daf4a"	candolleanum
1581	0.004559173	-0.015335046	-0.012964299	0.161210905	-0.030046136	"#4daf4a"	candolleanum
1616	0.049111212	-0.039900388	-0.071283551	0.003480902	-0.008947477	"#4daf4a"	candolleanum
1551	0.047846296	-0.07819825	-0.083706538	-0.029645557	0.032291433	"#4daf4a"	candolleanum
1600	0.065777829	-0.050691447	-0.091920984	-0.03384068	0.026017654	"#4daf4a"	candolleanum
1575	0.039140599	-0.081234586	-0.079380444	-0.036033795	0.03301711	"#4daf4a"	candolleanum
1614	0.079300616	-0.091647274	-0.101171954	-0.019188664	0.034710546	"#4daf4a"	candolleanum
1576	0.057716045	-0.037387309	-0.082940755	-0.031726006	0.022002585	"#4daf4a"	candolleanum
1548	0.03657369	-0.085379495	-0.072849857	-0.034907052	0.033906437	"#4daf4a"	candolleanum
1604	0.047893506	-0.075400813	-0.087237997	0.01529512	0.004439647	"#4daf4a"	candolleanum
1622	0.020467919	-0.051166338	-0.075726786	0.140433081	-0.028858391	"#4daf4a"	candolleanum
1556	0.036326453	-0.089172631	-0.073269798	-0.029257008	0.035237996	"#4daf4a"	candolleanum
1555	0.041121164	-0.094463951	-0.085950104	-0.027719952	0.037444741	"#4daf4a"	candolleanum
1578	0.051135027	-0.083754248	-0.082168281	-0.024019012	0.035549028	"#4daf4a"	candolleanum
1595	0.035438347	-0.092382531	-0.076673308	-0.029810621	0.037382307	"#4daf4a"	candolleanum
1612	0.058261733	-0.053578509	-0.088437951	-0.038513198	0.029835295	"#4daf4a"	candolleanum
1613	-0.008702441	-0.088685187	-0.05741371	0.008301275	0.029699956	"#4daf4a"	candolleanum
1558	0.019486933	-0.004885068	0.029880729	0.175944355	-0.040274565	"#4daf4a"	candolleanum
1621	0.094428011	-0.071157522	-0.097922302	-0.028537386	0.044234769	"#4daf4a"	candolleanum
1623	0.043867617	-0.048333223	-0.080528545	0.131844308	-0.025213393	"#4daf4a"	candolleanum
1588	0.03523658	-0.088260853	-0.072447742	-0.025202658	0.032402309	"#4daf4a"	candolleanum
1596	0.056833725	-0.040677998	-0.084166176	-0.029540723	0.023466236	"#4daf4a"	candolleanum
1586	0.030613736	-0.081850822	-0.071632395	-0.029727667	0.037181142	"#4daf4a"	candolleanum
1594	0.039573935	-0.070460086	-0.074851702	-0.030370551	0.026392171	"#4daf4a"	candolleanum
1585	0.067035952	0.135151679	-0.036843754	0.018719185	-0.083199052	"#4daf4a"	candolleanum
1565	0.053161017	-0.0492618	-0.081161926	-0.034265827	0.025767189	"#4daf4a"	candolleanum
1568	0.053962011	-0.090127491	-0.08313891	-0.032372586	0.038450544	"#4daf4a"	candolleanum
1605	0.049897612	-0.074357778	-0.091487354	0.015351803	0.005262134	"#4daf4a"	candolleanum
1566	0.036092357	-0.083297274	-0.074744675	-0.02106409	0.034057781	"#4daf4a"	candolleanum
1603	-0.028898999	0.041317229	-0.041859369	-0.040538599	-0.035627447	"#4daf4a"	candolleanum
1361	0.053071778	0.526002446	-0.093159151	0.064221695	0.406741143	"#4daf4a"	candolleanum
1396	0.052494287	0.523037575	-0.09198741	0.064043887	0.404307	"#4daf4a"	candolleanum
1417	-0.010604432	0.089839528	-0.058223617	0.038097509	-0.092215556	"#4daf4a"	candolleanum
1430	0.078757861	-0.085416048	-0.10579272	-0.031306681	0.034554608	"#4daf4a"	candolleanum
1384	0.055822178	0.522859354	-0.09572852	0.064736842	0.402642715	"#4daf4a"	candolleanum
1408	0.030392	-0.093045055	-0.073965934	-0.028238455	0.046772772	"#4daf4a"	candolleanum
1370	0.051424186	0.522246705	-0.08991282	0.064399618	0.39777675	"#4daf4a"	candolleanum
1432	0.018341754	-0.086460015	-0.061517557	-0.02391966	0.042112517	"#4daf4a"	candolleanum
1405	0.053218483	0.525694203	-0.092651776	0.064427944	0.405359928	"#4daf4a"	candolleanum
1420	0.023919251	-0.0912328	-0.071860046	-0.027906203	0.049988165	"#4daf4a"	candolleanum
1441	0.024872342	-0.036315129	-0.077353668	0.156587089	-0.033435557	"#4daf4a"	candolleanum
1452	-0.013551578	0.066741279	-0.057013323	0.006362879	-0.074748889	"#4daf4a"	candolleanum
1373	0.055012298	0.52358053	-0.093715613	0.064437449	0.403551717	"#4daf4a"	candolleanum
1406	0.05444169	0.526224593	-0.092343	0.064081529	0.406072186	"#4daf4a"	candolleanum
1381	0.054275244	0.528563971	-0.093453428	0.065738109	0.410352805	"#4daf4a"	candolleanum
1394	0.054230121	0.522886621	-0.095605757	0.063782397	0.404460993	"#4daf4a"	candolleanum
1360	0.063097725	0.542917362	-0.095843397	0.066142491	0.421245991	"#4daf4a"	candolleanum
1382	0.054933945	0.529190085	-0.094051147	0.064303761	0.411210609	"#4daf4a"	candolleanum
1393	0.055174541	0.52867975	-0.092710981	0.064315355	0.411157259	"#4daf4a"	candolleanum
1451	0.032416353	-0.047143762	-0.081178797	0.131874329	-0.02753679	"#4daf4a"	candolleanum
1429	0.049996974	-0.073065446	-0.073265887	-0.001009738	0.027963424	"#4daf4a"	candolleanum
1440	-0.012444851	0.09347095	-0.056780837	0.009740561	-0.089183986	"#4daf4a"	candolleanum
1372	0.053466443	0.525786057	-0.093003387	0.06574129	0.407559851	"#4daf4a"	candolleanum
1418	0.036478894	-0.043808814	-0.078048682	0.12250686	-0.026573452	"#4daf4a"	candolleanum
1443	0.072061904	-0.091171776	-0.104393512	-0.032313461	0.036450996	"#4daf4a"	candolleanum
932	0.084565774	-0.077164381	-0.086396816	-0.016030652	0.027705109	"#e41a1c"	bukasovii
922	0.077025904	-0.070022069	-0.077237897	0.003693965	0.019095363	"#e41a1c"	bukasovii
899	0.077864114	-0.071734014	-0.084704754	0.003711746	0.024452784	"#e41a1c"	bukasovii
902	0.050016793	-0.06102227	-0.089474327	-0.019681973	0.023237789	"#e41a1c"	bukasovii
914	0.045875153	-0.064976024	-0.090791081	-0.023340265	0.025643676	"#e41a1c"	bukasovii
915	0.049720346	-0.059107289	-0.092204238	-0.020690071	0.021695863	"#e41a1c"	bukasovii
916	0.049867259	-0.063068641	-0.093229599	-0.020236768	0.020531909	"#e41a1c"	bukasovii
920	0.082597378	-0.06963163	-0.081658375	-0.016446538	0.027694104	"#e41a1c"	bukasovii
904	0.048028604	-0.055177752	-0.088937561	-0.020975177	0.015396019	"#e41a1c"	bukasovii
931	0.080611139	-0.073636018	-0.079476618	-0.019092633	0.028033624	"#e41a1c"	bukasovii
898	0.088935957	-0.071366654	-0.086326612	-0.017890589	0.030155575	"#e41a1c"	bukasovii
928	0.083380181	-0.065801501	-0.077929668	-0.016492867	0.026733528	"#e41a1c"	bukasovii
921	0.090390227	-0.066073327	-0.087973608	-0.016325838	0.033778547	"#e41a1c"	bukasovii
927	0.045753067	-0.064662379	-0.088139743	-0.024582668	0.018032924	"#e41a1c"	bukasovii
908	0.018542276	-0.0301438	-0.053572102	0.125989367	-0.028237359	"#e41a1c"	bukasovii
897	0.0781862	-0.071836689	-0.077964381	-0.02032016	0.024756227	"#e41a1c"	bukasovii
903	0.053390723	-0.060010479	-0.089149307	-0.024357502	0.021184974	"#e41a1c"	bukasovii
926	0.049885902	-0.062712264	-0.0934971	-0.016023394	0.022029242	"#e41a1c"	bukasovii
933	0.071987424	-0.064449266	-0.076666705	0.003891441	0.016182012	"#e41a1c"	bukasovii
910	0.086388577	-0.06887984	-0.082859377	-0.015459985	0.028198706	"#e41a1c"	bukasovii
909	0.086558614	-0.070926724	-0.084639238	-0.015274228	0.027882231	"#e41a1c"	bukasovii
938	0.055442688	-0.056360025	-0.093289872	-0.021266885	0.021330713	"#e41a1c"	bukasovii
894	0.025432901	-0.023977459	-0.058182206	0.12917962	-0.025870177	"#e41a1c"	bukasovii
936	0.047583409	-0.059697325	-0.091750547	-0.018414628	0.021925803	"#e41a1c"	bukasovii
937	0.049947046	-0.063108475	-0.090746909	-0.021266319	0.020400746	"#e41a1c"	bukasovii
1611	0.035344198	-0.039773434	-0.076478405	0.156499487	-0.034263175	"#4daf4a"	candolleanum
1602	0.007062429	-0.089542978	-0.059541069	-0.014548682	0.037019117	"#4daf4a"	candolleanum
1574	0.066503349	0.137645324	-0.037778176	0.018366336	-0.08153759	"#4daf4a"	candolleanum
1619	0.090038248	-0.068111654	-0.093354579	-0.023996403	0.036426449	"#4daf4a"	candolleanum
1553	0.054435489	-0.04765569	-0.083843037	-0.035584811	0.024660267	"#4daf4a"	candolleanum
1554	0.066803755	0.138598403	-0.036066536	0.019109109	-0.083421385	"#4daf4a"	candolleanum
1620	0.045781795	-0.026310039	-0.076114155	-0.032968856	0.020879014	"#4daf4a"	candolleanum
1563	0.034345269	-0.079453529	-0.076464378	-0.03408403	0.035797649	"#4daf4a"	candolleanum
1584	0.042704292	-0.084575814	-0.085643465	-0.028569116	0.039145103	"#4daf4a"	candolleanum
1564	0.060514188	-0.056507197	-0.084006312	-0.036169569	0.028375681	"#4daf4a"	candolleanum
1573	0.040827444	-0.084708189	-0.083311593	-0.039534018	0.034252789	"#4daf4a"	candolleanum
1583	0.057458496	-0.079269453	-0.086160832	-0.030931986	0.03374019	"#4daf4a"	candolleanum
1593	0.006963973	-0.009733185	-0.005605684	0.161054222	-0.036524296	"#4daf4a"	candolleanum
1610	0.040566516	-0.063449726	-0.08431513	0.126029695	-0.020978391	"#4daf4a"	candolleanum
1734	0.069825594	-0.083203045	-0.094890486	-0.048947558	0.022478274	"#d63ded"	marina
1735	0.089640898	-0.079133401	-0.104921521	-0.045446847	0.036874382	"#d63ded"	marina
1768	0.064384054	-0.080451487	-0.093030188	-0.04427445	0.026162687	"#d63ded"	marina
1711	0.061871744	-0.078882375	-0.092515362	-0.048781008	0.023778737	"#d63ded"	marina
1759	0.060872515	-0.080146548	-0.091874449	-0.044872038	0.027418044	"#d63ded"	marina
1723	0.097267703	-0.062288956	-0.103368557	-0.047374074	0.040447614	"#d63ded"	marina
1709	0.073839461	-0.083793288	-0.098867051	-0.04959178	0.026565059	"#d63ded"	marina
1710	0.073387189	-0.078423072	-0.091740526	-0.057775514	0.020809047	"#d63ded"	marina
1733	0.080635914	-0.07893614	-0.09980064	-0.056039704	0.023585391	"#d63ded"	marina
1747	0.074933824	-0.08697013	-0.098085513	-0.053823101	0.029037913	"#d63ded"	marina
1699	0.066448901	-0.095441586	-0.094619466	-0.056055029	0.024186543	"#d63ded"	marina
1745	0.06782344	-0.08016752	-0.091727478	-0.050374199	0.021933939	"#d63ded"	marina
1698	0.073984588	-0.076524476	-0.092042927	-0.054548106	0.020184042	"#d63ded"	marina
1780	0.07428833	-0.081673638	-0.094478839	-0.053006249	0.026882401	"#d63ded"	marina
1721	0.079189089	-0.080718304	-0.095889447	-0.052805142	0.030444893	"#d63ded"	marina
1746	0.073747312	-0.08492486	-0.094095649	-0.047337567	0.030974693	"#d63ded"	marina
1757	0.075668267	-0.079593251	-0.096877637	-0.054778159	0.023376501	"#d63ded"	marina
1779	0.068388138	-0.090786035	-0.103287803	-0.053388494	0.032166808	"#d63ded"	marina
1769	0.071593006	-0.079080631	-0.095247293	-0.049148855	0.025906205	"#d63ded"	marina
1722	0.066020532	-0.080376486	-0.090733082	-0.053814655	0.021651118	"#d63ded"	marina
1758	0.063466224	-0.081244049	-0.091222666	-0.056434483	0.016930951	"#d63ded"	marina
1700	0.070628317	-0.090605091	-0.098171596	-0.046593833	0.034307489	"#d63ded"	marina
1724	0.103677842	-0.023806919	-0.102871982	-0.035632663	0.039784964	"#d63ded"	marina
1703	0.075719257	-0.079000405	-0.095472809	-0.042624748	0.035325676	"#d63ded"	marina
1712	0.082135251	-0.072637568	-0.093395021	-0.046817383	0.028929974	"#d63ded"	marina
1715	0.070056987	-0.074532273	-0.091030742	-0.047179452	0.030347364	"#d63ded"	marina
1737	0.067698209	-0.073776054	-0.089223099	-0.048617936	0.026266901	"#d63ded"	marina
1736	0.069517274	-0.070945257	-0.089040283	-0.048021486	0.024126065	"#d63ded"	marina
1691	0.074100149	-0.067724969	-0.088922202	-0.046882258	0.025595674	"#d63ded"	marina
1751	0.078441737	-0.075890731	-0.095477049	-0.045004089	0.031036328	"#d63ded"	marina
1701	0.068533596	-0.078989676	-0.092869658	-0.041992787	0.025972969	"#d63ded"	marina
1739	0.076197221	-0.081352251	-0.101533297	-0.042066581	0.025911694	"#d63ded"	marina
1782	0.073320121	-0.081050968	-0.098110994	-0.041871166	0.03290031	"#d63ded"	marina
1749	0.063466444	-0.082726105	-0.095328185	-0.039324222	0.028311957	"#d63ded"	marina
1781	0.071913914	-0.08490632	-0.100113418	-0.042993452	0.034013693	"#d63ded"	marina
1748	0.070021271	-0.0809533	-0.100151207	-0.039319997	0.03145843	"#d63ded"	marina
1771	0.066068918	-0.084166844	-0.099927586	-0.040508033	0.032611192	"#d63ded"	marina
1770	0.072295914	-0.079419587	-0.099444847	-0.044192686	0.026525587	"#d63ded"	marina
1772	0.063764133	-0.089852338	-0.098971708	-0.042717131	0.034068142	"#d63ded"	marina
1761	0.070676092	-0.081990786	-0.09495031	-0.046008062	0.027576183	"#d63ded"	marina
1727	0.064465463	-0.081985246	-0.094702783	-0.04479405	0.028072172	"#d63ded"	marina
1760	0.063458257	-0.078014875	-0.091077333	-0.041306906	0.02415596	"#d63ded"	marina
1713	0.065689703	-0.088318246	-0.099059239	-0.040792214	0.0333488	"#d63ded"	marina
1783	0.0700083	-0.089338739	-0.100928072	-0.042382628	0.035265304	"#d63ded"	marina
1725	0.065278657	-0.08646415	-0.098133679	-0.041248322	0.03130865	"#d63ded"	marina
1763	0.066314369	-0.084302641	-0.094069404	-0.04232542	0.030023217	"#d63ded"	marina
1040	0.061299638	-0.095859386	-0.09304586	-0.034645454	0.033404138	"#e41a1c"	bukasovii
1049	0.049300309	-0.094516976	-0.092027984	-0.027693765	0.030213814	"#e41a1c"	bukasovii
1063	0.050102469	-0.088828015	-0.088139757	-0.021607485	0.027070807	"#e41a1c"	bukasovii
1038	0.057567598	-0.09139905	-0.090476102	-0.029918266	0.034010519	"#e41a1c"	bukasovii
1085	0.058680651	-0.095118943	-0.094349619	-0.027184169	0.033649221	"#e41a1c"	bukasovii
1098	0.055842599	-0.091018636	-0.090692452	-0.024853398	0.031966833	"#e41a1c"	bukasovii
1050	0.057468131	-0.090498444	-0.092721268	-0.025136907	0.031014023	"#e41a1c"	bukasovii
1052	0.056443181	-0.095221285	-0.091581724	-0.026134728	0.032444165	"#e41a1c"	bukasovii
1109	0.059220225	-0.093640579	-0.090695625	-0.032428277	0.031659466	"#e41a1c"	bukasovii
1074	0.049429211	-0.08958057	-0.088178312	-0.022127357	0.028155079	"#e41a1c"	bukasovii
1120	0.048215449	-0.08718024	-0.085038414	-0.022008194	0.027078777	"#e41a1c"	bukasovii
1061	0.050762142	-0.090570752	-0.089358158	-0.020825298	0.03055951	"#e41a1c"	bukasovii
1108	0.050660327	-0.088508786	-0.09018263	-0.020512738	0.02785019	"#e41a1c"	bukasovii
1086	0.044171517	-0.081438889	-0.085038374	-0.017019675	0.027061583	"#e41a1c"	bukasovii
1075	0.047047346	-0.08160572	-0.085275268	-0.018604526	0.028707493	"#e41a1c"	bukasovii
1121	0.048151496	-0.084865566	-0.087154039	-0.018702009	0.02791352	"#e41a1c"	bukasovii
